Astronomy,Herbology,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Charms,Flying,Gryffindor,Hufflepuff,Ravenclaw,Slytherin
-1.0244968685276004,0.8878377018794644,0.38205908441806324,1.032501701500442,0.3494846468799902,0.51947689003439,0.22200603442920483,-0.6927119582651431,1.2045529144914797,-0.5003299286838164,0,0,1,0
-1.1490914958647722,-1.380004011518754,-2.1357796593810696,-0.5462674607312965,-1.217590724352318,0.2620504372238277,0.6608327795039892,0.4163861509762332,-1.0029829446394336,-1.3869281014727537,0,0,0,1
-0.7880028359645487,1.2746000692969854,0.7275492468631154,1.8492661085592992,1.0163801348286423,0.13570849795647486,1.3284487575207582,0.8909535743153231,1.8251840055821482,0.08667262772253746,0,0,1,0
1.2774014128362978,-1.4786904428130958,0.21248140242810792,-0.6495134655211158,0.2686013108661952,-1.7803434384230965,-2.5130989672892894,-1.6446948324450623,-1.5337993334955502,1.8301654762915402,1,0,0,0
0.770732855125638,-1.7348899343400184,-0.22364510728743756,-0.4567068006783245,0.9853593120631743,-1.4676307420155814,-2.1226769985039287,-0.5257248225646137,-1.4814918611395298,1.3932167927058647,1,0,0,0
-1.2687396314171882,-1.0512389261853488,-2.3745528322979608,-0.4499191039803062,-0.9470169379934237,0.5536574736204005,0.5211089966820974,1.8603255871084448,-0.5204085153787905,-0.5802220930525053,0,0,0,1
1.1420851707295938,-1.162123666738865,7.574042121003889e-16,-1.4601108210181195,0.837121698604039,-2.3559114777901997,-2.440982734802199,-1.380196196050875,-1.646249298879138,2.454041339329597,1,0,0,0
0.7214916112475632,0.9274562775401455,-0.09378173875202651,-0.576789295764448,-0.5365198304633699,2.03437192986936e-16,0.2518697446282407,0.20249547687777528,-0.075197867492666,0.5151199656125703,0,1,0,0
0.8864845721584784,-1.2306382723287193,0.6581101098413666,-0.8356928379549371,0.6858591389532349,-2.0984994123127816,-2.4016748175161076,-1.5598354240577021,-1.013384099660538,2.275410653869349,1,0,0,0
0.9462801262497744,1.31277398851265,0.049238518903294906,-0.36073746694519015,-1.4676460965096345,0.4616544394969327,0.2592627409208758,-1.2448103669331603,-0.1367156445904424,-0.2258286459811418,0,1,0,0
1.0972130535867872,0.8407967784387437,0.5370180007192289,-0.6366125768669771,-0.10346045964968123,0.6268085985931006,0.14176216216857326,1.0720207666294832,0.07772734562628537,0.4368666148719571,0,1,0,0
