Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Charms,Flying,Gryffindor,Hufflepuff,Ravenclaw,Slytherin
-1.0244968685276004,0.8878377018794644,1.0202844171824765,0.38205908441806324,1.032501701500442,0.3494846468799902,0.51947689003439,0.22200603442920483,1.2045529144914797,-0.5003299286838164,0,0,1,0
-1.1490914958647722,-1.380004011518754,1.1446048822173898,-2.1357796593810696,-0.5462674607312965,-1.217590724352318,0.2620504372238277,0.6608327795039892,-1.0029829446394336,-1.3869281014727537,0,0,0,1
-0.7880028359645487,1.2746000692969854,0.7843107742206762,0.7275492468631154,1.8492661085592992,1.0163801348286423,0.13570849795647486,1.3284487575207582,1.8251840055821482,0.08667262772253746,0,0,1,0
1.2774014128362978,-1.4786904428130958,-1.2765486880508572,0.21248140242810792,-0.6495134655211158,0.2686013108661952,-1.7803434384230965,-2.5130989672892894,-1.5337993334955502,1.8301654762915402,1,0,0,0
0.770732855125638,-1.7348899343400184,-6.452264300444619e-17,-0.22364510728743756,-0.4567068006783245,0.9853593120631743,-1.4676307420155814,-2.1226769985039287,-1.4814918611395298,1.3932167927058647,1,0,0,0
-1.2687396314171882,-1.0512389261853488,1.2639897398981577,-2.3745528322979608,-0.4499191039803062,-0.9470169379934237,0.5536574736204005,0.5211089966820974,-0.5204085153787905,-0.5802220930525053,0,0,0,1
1.1420851707295938,-1.162123666738865,-1.1415302004562207,7.574042121003889e-16,-1.4601108210181195,0.837121698604039,-2.3559114777901997,-2.440982734802199,-1.646249298879138,2.454041339329597,1,0,0,0
0.7214916112475632,0.9274562775401455,-0.7218621295048542,-0.09378173875202651,-0.576789295764448,-0.5365198304633699,2.03437192986936e-16,0.2518697446282407,-0.075197867492666,0.5151199656125703,0,1,0,0
0.8864845721584784,-1.2306382723287193,-0.8864920342311919,0.6581101098413666,-0.8356928379549371,0.6858591389532349,-2.0984994123127816,-2.4016748175161076,-1.013384099660538,2.275410653869349,1,0,0,0
0.9462801262497744,1.31277398851265,-0.9461560121291569,0.049238518903294906,-0.36073746694519015,-1.4676460965096345,0.4616544394969327,0.2592627409208758,-0.1367156445904424,-0.2258286459811418,0,1,0,0
1.0972130535867872,0.8407967784387437,-1.0967568214629322,0.5370180007192289,-0.6366125768669771,-0.10346045964968123,0.6268085985931006,0.14176216216857326,0.07772734562628537,0.4368666148719571,0,1,0,0
0.7741921147210905,0.8091117650546795,-0.7744466689783972,-0.03408844552280387,-0.6111752289195528,-0.7485467992883297,0.4210720767794066,0.3817568367182166,-0.17521562919515735,-0.013295003590078404,0,1,0,0
1.2994409401472036,0.10925662182382281,-1.2985397188280248,0.9592566830304249,-0.21647531811292542,-0.5731389079679591,0.7644665935882328,0.1587816520821692,-0.07163556297634864,-0.14747286938877385,0,1,0,0
-1.1338148851018683,-1.635816631885177,1.1293618866341044,-2.274170641234941,-0.19825034177062123,-0.9902920714753958,-0.011077478615392424,1.2022975299528469,-0.8824076461357072,-1.0486155131268826,0,0,0,1
-0.46076537330979855,0.3100208384325958,0.4577933761310218,0.8403573887616056,1.5633216276470903,1.0449707456531891,0.5765192602098644,0.7656988607079775,1.2198552267330138,-0.4291439617142796,0,0,1,0
-0.9463781505032367,0.5625177341617178,0.9423375942714164,0.437366747940649,2.1512685549781883,1.1395380217652373,0.15813604987574317,1.0481847392981742,1.5929750319914777,-0.05078286533230935,0,0,1,0
0.8365080596906898,-1.2891747594858565,-0.8366254917999119,0.3096961942585564,-0.43598035061289114,0.9595360491330421,-1.631961779892398,-1.4402756722323493,-1.0131370494591823,1.560068505214319,1,0,0,0
1.1870361283468343,-1.154146690249503,-1.1863822464406528,0.293128259811262,-0.5066497380586236,1.2426797810459205,-1.8712843716063778,-2.1651806902471415,-1.314813807318425,1.9503110003998378,1,0,0,0
-0.37060385180102534,1.1094364384268527,0.3678302491344383,1.1578282503031456,1.8088370721128963,1.0625906827774174,0.7683139772648117,1.3964040176372985,1.89049747563531,-0.1099850076465429,0,0,1,0
0.8121874147672318,1.1306793702572888,-0.8123583628598247,0.6169339198179435,-0.7382205613401893,-0.8792259287598708,0.29838679400883755,0.5025554079792585,0.04273501848873572,-0.18588256379679738,0,1,0,0
1.288682960964074,-0.9678051952539756,-1.28780541187221,0.6607902168843114,-0.43381211071363573,1.0938890192841144,-1.8307084646959713,-1.9500066216692393,-1.0646009079939867,1.9792975164464262,1,0,0,0
1.2611187001813549,-1.336583955653045,-1.2603018044367316,0.679307320090111,0.4325855612604531,-4.3261680532184864e-15,-1.1309434709023312,-1.5802664548553473,-0.8931093599271221,1.1772006713551406,1,0,0,0
-0.5911390144736114,0.9309640303488776,0.5878801386518364,0.8954214061893784,2.016778318496103,1.2469650244238006,0.4406092623020095,1.1328411041279272,1.659997360810696,-0.24252405981716268,0,0,1,0
1.2296876974309718,-0.19543035400727532,-1.2289399635455758,1.5269520839450734,-1.0085528275034732,-0.3220384569492994,-0.5568825907668427,0.996215295646691,-0.2796404477153731,0.015384234901245821,0,1,0,0
-1.0698121584327096,1.3207069551654582,1.0654999937654837,0.6371565456874353,1.3396160879353076,1.5926253518556068,0.9451774987565753,0.12204889134209743,1.6547273360085193,-0.29045935843837606,0,0,1,0
0.9093287314944618,0.9625566657278771,-0.9092859264934614,0.0316960000767477,-0.33881195688098,-0.8412462781699162,0.49909303430484286,0.15997551716403344,-0.14655325191721075,-0.022513330248004032,0,1,0,0
-0.8907974237607544,-1.5092806979778484,0.8868791692712373,-2.2317762207374523,-0.20256016611428437,-0.8288022614258121,0.4294234377244047,0.22556172303232555,-1.101261108610729,-1.1614888017605944,0,0,0,1
1.112083137459571,0.5856726467927458,-1.1115941846918447,0.4843904442395879,-0.6324828505140151,-0.3865578952062675,-0.24808320047500856,0.4052800285585387,-0.201040913838184,0.5555781770556885,0,1,0,0
0.3826535927395497,-1.2038956368784168,-0.38376970182392856,0.5757577297945206,-0.6656421532136059,1.0307556964513152,-1.8137121231253241,-1.1957850116988946,-0.6846194826269169,1.5476749771519969,1,0,0,0
0.812604860129148,0.4241118425887084,-0.8127748896606122,0.643247698057764,-0.2755852122313912,-1.6016984267750163,1.2856268515115967,0.48673978750334435,-0.040610839302963914,-1.249779885973171,0,1,0,0
1.0877917084180617,0.44980925297036445,-1.0873562073460743,0.9080910031196625,-0.943743555817803,-1.0323152738199595,0.6240049499519273,0.8967389998446851,-0.14173975767145755,-0.5991708756271303,0,1,0,0
0.9213286544105561,-0.7691498909988256,-0.921259444366546,0.6335018542652379,-0.9575636950166733,1.1672249065339553,-2.2829513948112385,-1.6723940661791308,-1.0202434428087588,2.0673837489554936,1,0,0,0
-0.6625960346378994,0.6445748436481168,0.6591799223318595,0.8262259152624427,2.311090886225939,1.4731169350202948,0.6334277642380317,1.030774404361099,1.5625149944926136,-0.5840118495674304,0,0,1,0
0.7256896330471667,0.7291624129884562,-0.7260509138329382,0.02560484770641887,-0.28796006273816943,-1.6166366869149118,0.37586602003679837,0.5041587516757641,-0.31071298755676424,-0.7253595249889568,0,1,0,0
-1.5654643693102421,0.7442489863768346,1.5600615544748815,7.574042121003889e-16,1.861155881513047,0.873218147321117,0.11903716877818207,0.2863779114619404,1.4292331185818687,-0.6148420309456039,0,0,1,0
-0.6189466909133616,1.1725930094406505,0.6156266261241637,0.9314810282217254,0.9902528560025633,0.874037130876318,-0.11600057385942324,0.38344200661403255,1.3853321839530612,0.2963383462644684,0,0,1,0
1.0278623314910706,1.08365302772056,-1.0275587010807836,0.4841467981447746,-0.3313209455806677,-1.1102644425490114,-0.0454333347326122,0.1908864015353768,-0.1114857850870851,0.09169149445851918,0,1,0,0
0.6689942584179327,1.0744047145089453,-0.6694802936555451,0.84376843408899,-1.0200397519265647,-0.3747677897420658,0.43167948422663577,0.5410400617297372,0.22946512390646107,-0.06594189139200929,0,1,0,0
-1.2797370845742595,-1.9414396339794122,1.274962993881148,-2.454468751396675,-0.08946550289662884,-1.134064178696899,0.8862767969774153,0.5969850553541323,-0.9105838923722755,-1.5091221426161459,0,0,0,1
1.0781078312294232,-1.0997848517780453,-1.0776936388937886,0.650800726996972,-0.6287060085229904,0.9879519929363277,-1.699048504802235,-1.0417209058312487e-14,-0.964926967309045,1.8705212618829037,1,0,0,0
0.8819972822300052,-1.1604328739630454,-0.8820146182897758,0.5526113507872712,-0.393338027714801,1.0241490477567148,-1.872750280750875,-1.9712173040587788,-1.038681129495138,1.7115563399595637,1,0,0,0
0.8671085702667083,0.8390772997775169,-0.8671586679602407,0.8430374958045503,-0.4444019192942849,-0.13019879056528133,0.3786295315810958,-0.00622939433652973,0.3051467330551995,0.4990391068870779,0,1,0,0
-1.2263982759365244,1.0575013961079884,1.2217415537920286,0.015371711724266449,1.274749155287369,0.7370072567464948,0.82593653160096,0.2849557494779193,1.4918165131380294,-0.19868579526613853,0,0,1,0
0.7625507840617022,0.5249961766301517,-0.7628309543032868,-0.2158484322534167,-0.10636717808869393,-1.3836464215935809,2.03437192986936e-16,0.2626121305509012,-0.2138214924575939,-0.8874996483166934,0,1,0,0
0.7771633114477327,0.780413408531955,-0.7774113277815958,0.33820278735169534,-0.7829600989745348,-1.0534414978965687,0.11645208004046942,0.6738308206751745,-0.18560539941435567,-0.2377100447846904,0,1,0,0
-0.8830396636971171,1.1835336618533063,0.8791384796495995,0.9166186164381229,1.4837905343878206,1.631942280157049,1.1353892128282175,0.6444347862111,1.759367327284751,-0.5212248024417813,0,0,1,0
-0.8358337220147867,0.6255078385031434,0.8320364115445535,0.3494105077131005,1.4506305212767463,0.6948529795739722,0.7735578889841028,0.33910731587473025,1.1692076584948528,-0.6213972854579066,0,0,1,0
0.8860572569444197,0.6813165581092601,-0.8860656592962237,0.4836595059551482,-0.5887961961492533,-1.3415265002566514,0.46779910780508865,0.6266592494180748,-0.19116459818493672,-0.6239579317517748,0,1,0,0
-0.8300726432576274,-1.1123019070374562,0.8262880096631899,-2.460559903767004,-0.40452670599151,-0.875561186351024,-0.2846046999551988,0.6524918111367742,-1.2079139328638975,-0.7810791883435295,0,0,0,1
1.16930646721413,-0.9432902151890309,-1.1686915982639505,0.5806306516907838,-0.42880377712302203,0.9162286386400244,-1.979593131899099,-1.7780244025684735,-1.1196418712875806,1.781922900115063,1,0,0,0
0.7393833774036388,-1.381735801209101,-0.73971452600346,0.22222724622063408,-0.553191507214105,0.8639866653136333,-1.7343718789385523,-1.6396541609825597,-1.1036644402930345,1.593356907034606,1,0,0,0
-1.0637347357018767,-1.2498475261793525,1.0594359440046037,-2.70591152124385,-0.4908179431083694,-1.164984507275001,-0.17204988595150364,1.1457976358129782,-1.0983454608426635,-0.8764376563271826,0,0,0,1
-1.3568591606129374,-0.48993935129121813,1.3519153678518185,-1.9021230544552552,-1.00427124233969,-1.269095977042902,-0.0431402831856552,0.8356145392071606,-0.43458987861316095,-0.6372732924798896,0,0,0,1
-1.0831199569373229,0.6311553929313073,1.0787785093326703,0.758492300904386,1.3248996574007619,1.3809794828721287,2.03437192986936e-16,0.36097794290145446,1.5545171711538177,-0.6060334076946972,0,0,1,0
0.7819053657875343,-1.0262119378878867,-0.7821429475419696,0.6364256074029958,-1.0406151206208245,0.6998362037010015,-2.167377676313183,-1.8053459106276117,-1.0360444093737649,1.9012490174093226,1,0,0,0
-0.5443537751824131,-1.8599977294947414,0.5411978472099148,-1.512776594943835,-0.28673137507705965,-0.3195092402770176,0.9439793130505624,0.029932019085245013,-1.0002517306622416,-1.2574618248547758,0,0,0,1
1.1959350823299681,0.5561358100000634,-1.1952616188594458,7.574042121003889e-16,-0.7081573215990428,-0.07353299992776938,0.16828302287094413,0.32614774155885784,-0.02633429771313458,0.4432170176807504,0,1,0,0
-0.8553064352472229,-1.0241267595358128,0.8514662763492113,-1.916254527954418,-0.5300080992099413,-0.8320874767909399,0.04034317520324668,0.5764640360033408,-0.834894313862207,-0.7380603306065433,0,0,0,1
1.2428452517696018,0.6986266152154765,-1.2420685655492083,-0.03969230570350634,-0.28504549408900404,-1.0911176988241984,0.5317140397701238,0.18657436920306872,-0.27908600786255805,0.1982143802834377,0,1,0,0
1.04738123688778,-1.1525793482473081,-1.0470346564068886,0.5933002486210677,-0.12962428458144667,0.9187287799067756,-1.4186976231907469,-1.2825733490535802,-0.9010513977365814,1.314861016113497,1,0,0,0
-0.9730922701399862,-1.3606133932483553,0.9689929312407349,-2.4420428005612043,-0.22784715843440254,-0.9535700809888953,0.1246025679515503,0.6272932729315648,-1.0336399392112685,-0.9295966733878871,0,0,0,1
-0.7616450617968656,0.844177079847579,0.7580109986056007,0.7628779306110228,2.042370968534544,1.5102507638222273,0.32395403584600124,1.0769051924646724,1.657494981351808,-0.149316534720359,0,0,1,0
0.7619190820419548,0.7007856813460519,-0.7622006423023847,0.5920820181470018,-0.45461447519094655,-1.5420365106092637,0.6979250750607005,0.6077669472302917,-0.12563823233614108,-1.0404214449865044,0,1,0,0
0.2948456291380935,0.6913445829503839,-0.29615495388491414,0.5996350470862096,-1.2173914029342208,-1.2594817632834665,-0.029263812751258132,1.2500298877960667,-0.07818751647311654,-0.8123190731287221,0,1,0,0
0.5560932867744085,1.2130600414283432,-0.5568277531921977,0.6198576729557015,-0.7875421076399087,-0.8025415934421825,0.13960173123812164,-1.0417209058312487e-14,0.1791716230075684,-0.06768313087183969,0,1,0,0
0.6538742770353018,0.6574884477471052,-0.6543935827998588,0.8988324515167626,-1.0008629969890304,-1.0529878995064064,0.7876372508099827,0.9375948582672998,0.004936337681418222,-1.0495373457926753,0,1,0,0
0.7101590805831515,0.6208211519166151,-0.7105545353305927,0.6478769738592141,-1.399703630498384,-0.2885981734034894,0.5320635906610731,1.039807709828521,-0.027774475154217503,-0.29138119110416855,0,1,0,0
-1.2580105263040506,1.14010936359618,1.2532842434768385,0.17520354992169548,0.6969471915343421,0.42611790647444003,0.8250070231334554,0.19741015051632818,1.5331456210163212,-0.04166696452613843,0,0,1,0
0.9829963466349808,-1.2232403387115536,-0.9827914408805172,0.5072931771520246,-0.5272751268304655,0.8386299124682098,-1.9658772163611171,-2.243628886681226,-1.1311040898462992,1.9652651747560284,1,0,0,0
1.008003301676104,1.172822502137577,-1.0077433697578877,0.14840247949224847,-0.33316569625458803,-1.2272607246136735,1.376706055864941,0.16515919851112135,-0.06458609363630283,-0.7086641111529359,0,1,0,0
-0.44473385574187907,0.690169066047829,0.44179713486561273,1.1261542579774353,1.7901473600397317,1.1669458637287036,0.6891927494882822,0.8121279915348019,1.4472552599986885,-0.578480853572675,0,0,1,0
-0.9774429975994997,-0.6966857191865159,0.9733340852099439,-1.626802967316391,-0.5677981693497566,-0.4518938567042534,0.01589077212694462,0.07824073790517207,-0.5517383517432527,-0.36676661799564936,0,0,0,1
-1.0635849831008861,-1.0105504652743051,1.0592865209243856,-2.163311668094956,6.499866332565226e-16,-0.8429563627911197,0.4060511892379626,0.503387492631639,-0.6643306271506622,-0.6310253155228511,0,0,0,1
0.9521701204877923,1.0474717648338636,-0.9520330458213221,-0.0014398688178411613,-0.7315969769866716,-0.8866827666569314,-0.33127181306346176,0.501244702479768,-0.32185984710269655,0.3651685186436466,0,1,0,0
-0.47326874846167993,0.5530887128713223,0.47026923842628243,1.1120227844782724,2.1440479260063072,1.2209228492876771,0.6456085768608535,1.1905194157271421,1.5021607441495968,-0.7523999498522054,0,0,1,0
0.7786320853052475,1.0386152147612113,-0.7788768696986097,0.3996016032446101,-0.3500804408162122,-0.8058570051809009,0.7185815175054995,0.13887985059863484,0.06453122173731596,-0.2892302482173193,0,1,0,0
-1.1595179463096594,1.2566081615956688,1.155008389942198,0.5153334982808584,1.7936641965785434,1.340458321700079,0.35525369573276144,0.6717578208273333,1.6570134042311968,-0.31913859692970026,0,0,1,0
-0.6563422681681115,0.8524486476117873,0.6529399168648511,0.8537579239763292,1.3657730390495169,1.4222382460453227,0.42022535435684116,0.4144896625856161,1.4852850522846919,0.11074270288489887,0,0,1,0
0.6017439402396894,0.2171768105671258,-0.6023779553898666,0.35525801398861623,-0.7164040190644527,-0.7467246353658386,0.43396137246671224,0.7915293737104598,-0.2958330514659354,-0.783230131230379,0,1,0,0
0.7356025388221974,0.243480318234591,-0.7359420069092404,0.5638190711486759,-0.6168915264458934,-0.3475981152141032,0.47897976594674035,0.560025825843396,-0.19120330651141565,-0.5153865288917616,0,1,0,0
0.8435675313586236,0.3257601137176221,-0.8436694295636431,0.3720695945307238,-0.3742386177904957,-0.8562587354135502,0.7313561827328595,0.3909562544375293,-0.16466647174927954,-0.49705230142766516,0,1,0,0
9.656630136332047e-17,-1.545577628076277,1.593930471631277,-1.5610185217168397,-0.9040140233324279,-1.3764668019169606,1.5782897075905422,0.8079491463230648,-0.10540288542883783,-1.5076881806915796,0,0,0,1
-1.0787711774869368,-1.4870169342586574,1.0744392990861222,-2.593590671534986,-0.5680920870361461,-1.1917013310053781,2.03437192986936e-16,1.1703447759109682,-0.9963535744897111,-1.0710467746611683,0,0,0,1
0.5751988427873592,-1.1728514724275387,-0.5758912686827408,0.5477384288910079,-0.5870922769917155,1.3168744065628364,-1.6519043544154584,-1.35333155814494,-0.8049340691670026,1.497896013199198,1,0,0,0
0.8491965424057047,0.6831486637771533,-0.849286054341259,0.8018613057811275,-1.0774763002135601,-1.0988197108882458,0.44116521414491955,0.979950188741772,-0.09533188966300495,-0.6323568515956626,0,1,0,0
0.708324190017399,0.407923181505179,-0.7087236823211348,0.7592232391888253,-0.37714283226026385,-0.3979968896416188,2.03437192986936e-16,0.22137004753612324,0.08789055828755832,-0.3398286189841556,0,1,0,0
1.2062827889620753,0.7607232163475843,-1.2055865560420669,0.4069109860890048,-0.10507347711263318,-0.5569851123853568,0.21361432062727756,-0.18881077195038928,-0.06345899824763387,0.5813894916978802,0,1,0,0
